,F,MFP,MFP3,MFP4,MFP5,M_flight,Mb_c,Mb_t,P02,P03,P04,P05,P0_ratio_c,P0_ratio_t,P8,T02,T03,T04,T05,T0_ratio_c,T0_ratio_t,T8,mdot2,mdot3,mdot4,mdot5,mdotf,omega_c,omega_t
11,13.325926248032696,0.37792452648912733,0.37030955431269624,0.25312960905330323,0.299680277987052,0,0.5754714227175072,0.5057080464668965,101000.0,130531.70252333436,130531.70252333436,101000.00000234538,1.2923930942904391,0.7737583901067269,91977.22714270429,273.15,301.50068369509256,402.3942592329942,379.26723318830227,1.1037916298557298,0.9425264513246921,371.16465857392404,0.19550947247232658,0.1955094724721816,0.19643061444206403,0.19643061444629814,0.0009211419686302381,5956.226960639316,5956.226960585422
12,13.898911075158487,0.3856488467006801,0.3750287868067144,0.2561844060625012,0.3058109630978282,0,0.586120541374767,0.5144982913227927,101000.0,131755.50667786063,131755.50667786063,101000.00000213772,1.3045099671075309,0.7665713756395818,91553.79859900227,273.15,302.56542865228596,403.283070193872,379.28728389137893,1.1076896527632656,0.9404988999638456,370.78924400466684,0.1995054496156927,0.1995054496156082,0.20044377953440587,0.20044377953831763,0.0009383299177201592,6066.4471473410185,6066.447147293024
13,14.488039956287954,0.39340486030775906,0.3796372190015548,0.2591567511762829,0.3119666724796034,0,0.5967696600320267,0.5232595326078793,101000.0,133011.61454842406,133011.61454842406,101000.0000019395,1.316946678697268,0.7593321857255522,91114.61268992866,273.15,303.6504097198364,404.1877556159404,379.3066819578679,1.1116617599115373,0.9384417926758908,370.39696107998014,0.20351782251695721,0.20351782251692105,0.2044733102519305,0.20447331025553067,0.0009554877340937796,6176.66733404272,6176.667334000213
14,15.093596517696326,0.4011915533254164,0.3841327196628204,0.2620454415945474,0.31814677365684313,0,0.6074187786892866,0.5319910839567307,101000.0,134300.6447650723,134300.6447650723,101000.00000174993,1.3297093541096268,0.7520440440060873,90659.000959368,273.15,304.7557107835677,405.1088223799261,379.32586539003967,1.1157082584058857,0.9363554789095504,369.98743040286877,0.20754606661725095,0.20754606661725095,0.20851868081135888,0.2085186808146575,0.000972614193342581,6286.887520744423,6286.887520707029
15,15.715858358054472,0.40900762454517425,0.38851302666798554,0.2648492431018528,0.32435047778507037,0,0.6180678973465463,0.5406921577568502,101000.0,135623.2234570591,135623.2234570591,101000.00000156845,1.3428041926441494,0.7447102157511172,90186.2515375596,273.15,305.8814241374599,406.0469124922991,379.345400663718,1.1198294861338456,0.9342403278855433,369.5603355132368,0.21158950877004531,0.2115895087700697,0.21257921771677324,0.21257921771978006,0.0009897089460781053,6397.107707446125,6397.107707413503
16,16.35509386902509,0.4168514332317247,0.3927757240930371,0.2675668849219424,0.33057681591669447,0,0.6287170160038061,0.5493618408619947,101000.0,136979.9798697129,136979.9798697129,101000.00000139454,1.356237424452603,0.7373340257274067,89695.60584037854,273.15,307.0276514436879,407.0028308203611,379.36600974498,1.1240258152798386,0.9320967350038427,369.1154426886242,0.2156473001833937,0.21564730018343015,0.2166540729758425,0.21665407297856673,0.0010067727919169656,6507.3278941478275,6507.327894119667
17,17.011558286879705,0.42472093599053806,0.396918215784847,0.2701970543834842,0.3368246107879622,0,0.639366134661066,0.5579990649684883,101000.0,138371.54052230457,138371.54052230457,101000.00000122798,1.370015252696085,0.7299188808622641,89186.25508853792,273.15,308.19450482442943,407.9775787973939,379.38860298575054,1.128297656322275,0.9299251299644558,368.6526256281171,0.21971838376002253,0.2197183837600584,0.22074219178095683,0.22074219178340848,0.001023808020524004,6617.5480808495295,6617.548080825539
18,17.68548878075597,0.43261361027514544,0.40093769475111896,0.27273839145837037,0.3430924431321103,0,0.6500152533183258,0.5666025703632432,101000.0,139798.52148529887,139798.52148529887,101000.00000106891,1.3841437770821672,0.7224682988631608,88657.33669074271,273.15,309.38210810764457,408.97239554567864,379.41431933225385,1.1326454625943423,0.927725987046176,368.1718963032309,0.22380145452580383,0.2238014545258259,0.22484227336276338,0.22484227336495385,0.0010408188366752558,6727.768267551232,6727.768267531128
19,18.377098328828644,0.44052636132920564,0.40483110754043844,0.27518948326439696,0.3493786112671937,0,0.6606643719755856,0.575170861396588,101000.0,141261.518229095,141261.518229095,101000.00000091827,1.3986288933573763,0.7149859442761939,88107.9305671539,273.15,310.590598253721,409.9888082695196,379.44457568200386,1.1370697355069412,0.9254998381140285,367.67344364166155,0.22789491148864177,0.22789491148863603,0.2289527233798378,0.22895272338178208,0.0010578118910426002,6837.988454252935,6837.988454236435
20,19.086568062137015,0.4484554084783238,0.4085951125781647,0.2775488586658424,0.35568108237305956,0,0.6713134906328454,0.5837021515647812,101000.0,142761.09232882757,142761.09232882757,101000.00000077825,1.41347616167156,0.70747567389118,87537.0555380973,273.15,311.8201269958728,411.028694305737,379.481127757095,1.1415710305541746,0.9232472890927272,367.1576822230196,0.2319967988144883,0.23199679881443935,0.23307159575914532,0.23307159576086525,0.0010747969446401795,6948.208640954638,6948.208640941426
21,19.81403766088465,0.45639614552633073,0.41222603115198864,0.2798149831622903,0.3619974334329511,0,0.6819626092901052,0.5921942954650284,101000.0,144297.7540859645,144297.7540859645,101000.00000065344,1.4286906345145,0.6999415939660663,86943.66597589335,273.15,313.0708627349253,412.0943579347661,379.52614557310477,1.1461499642501385,0.9209690408651098,366.62531386214306,0.23610473360697115,0.23610473360686185,0.23719652130999586,0.23719652131152663,0.0010917877031503234,7058.42882765634,7058.428827646034
22,20.559593260849287,0.4643429684660219,0.4157197893781231,0.2819862543332245,0.3683247792320947,0,0.692611727947365,0.6006447040510174,101000.0,145871.93982606963,145871.93982606963,101000.00000055227,1.4442766319412834,0.69238813250156,86326.64902743472,273.15,314.3429927393034,413.18862602260543,379.58230754467695,1.150807222183062,0.9186659158519773,366.07740591157597,0.240215816778004,0.24021581677781464,0.24132461964616325,0.241324619647563,0.0011088028684324341,7168.649014358043,7168.649014350129
23,21.32325215536517,0.472289061635184,0.4190718489871991,0.28406099821046144,0.3746596840216459,0,0.7032608466046248,0.609050238484587,101000.0,147483.98222280777,147483.98222280777,101000.00000048947,1.460237447750572,0.6848201308255036,85684.8228810357,273.15,315.63672571466833,414.31496788575186,379.65291858369795,1.1555435684227287,0.916338891933028,365.51549144305653,0.24432652242114133,0.24432652242084932,0.2454523898902296,0.245452389891596,0.0011258674695128852,7278.869201059746,7278.869201053495
24,22.104943342543002,0.480226130615801,0.4222771240903404,0.2860374670917554,0.3809980523883425,0,0.7139099652618845,0.6174070763242291,101000.0,149134.0714370306,149134.0714370306,101000.00000048874,1.4765749647230753,0.677242960158399,85016.9368035525,273.15,316.9522948262525,415.4776466015484,379.7420593667117,1.160359856585219,0.9139891459212297,364.94169833863015,0.24843255963389554,0.24843255963347502,0.24957557418918488,0.2495755741906783,0.0011430145558663544,7389.089387761447,7389.089387755801
25,22.904482640208712,0.48814406626170553,0.42532988013205375,0.2879138394993223,0.38733499339350874,0,0.7245590839191445,0.6257105416275291,101000.0,150822.2040818144,150822.2040818144,101000.00000058446,1.493289149324895,0.6696626707947885,84321.67406135736,273.15,318.28996128287577,416.6819115561298,379.85477650471495,1.165257042953966,0.9116181095697646,364.35891699582686,0.2525286987111384,0.25252869871056016,0.25368898607461976,0.25368898607649193,0.0011602873642091597,7499.309574463151,7499.309574456621
26,23.72154063042271,0.4960305187530117,0.42822360986819513,0.2896882232429181,0.3936646499691758,0,0.7352082025764042,0.6339548874888584,101000.0,152548.1159326194,152548.1159326194,101000.00000081913,1.5103773854714793,0.6620861843054875,83597.65944016272,273.15,319.6500186286219,417.93424568681553,379.9973269942012,1.1702362021915502,0.9092275421692941,363.7710202357588,0.2566085507931855,0.25660855079241895,0.2577862929022376,0.2577862929048547,0.0011777421099294692,7609.529761164852,7609.5297611555225
27,24.55560103627269,0.5038703527490057,0.430950879201198,0.2913586628896455,0.3999799825867581,0,0.7458573212336641,0.6421330151458187,101000.0,154311.19274837617,154311.19274837617,101000.0000012335,1.5278335915680807,0.6545215431386543,82843.47402362528,273.15,321.03279794220964,419.242686192212,380.1774956169282,1.1752985463745549,0.906819625334207,363.1831547474175,0.2606642860032461,0.26066428600226005,0.2618597376134244,0.2618597376172674,0.0011954516112119308,7719.749947866556,7719.749947852273
28,25.40590617287837,0.5116449433313925,0.4335031326946521,0.29292315339845093,0.4062724918694175,0,0.7565064398909238,0.6502361073695486,101000.0,156110.35132365595,156110.35132365595,101000.00000185297,1.5456470428084748,0.6469782378008657,82057.68139686498,273.15,322.43867422509265,420.6172453446403,380.4050117751895,1.1804454483803504,0.9043970878167342,362.60213206498946,0.2646862692218835,0.26468626922064564,0.2658997792572539,0.2658997792628866,0.0012135100365910157,7829.970134568257,7829.970134547046
29,26.271384685124495,0.5193312555249646,0.4358704439595459,0.2943796622782305,0.41253185832307415,0,0.7671555585481836,0.6582531442682633,101000.0,157943.87958599813,157943.87958599813,101000.00000268385,1.5638007879801794,0.6394676404519418,81238.87188122042,273.15,323.86807438394266,422.07046991397755,380.6921040583767,1.1856784711109012,0.9019633715098945,362.0369604265973,0.2686625839008571,0.2686625838993261,0.2698946230885295,0.26989462309655887,0.0012320391891535692,7940.19032126996,7940.190321240455
30,27.150554608171625,0.5269006244576865,0.4380411887931645,0.2957261634087659,0.41874546739725654,0,0.7778046772054434,0.6661702549789612,101000.0,159809.21958199376,159809.21958199376,101000.00000372941,1.5822695008118195,0.632003586951434,80385.73543225077,273.15,325.3214874102294,423.61819607968255,381.054249099325,1.1909994047601298,0.8995228548389567,361.4995799355632,0.2725784010105134,0.27257840100862707,0.2738295979348705,0.2738295979459479,0.001251196926231896,8050.410507971662,8050.410507933252
31,28.041391385957354,0.5343171129995038,0.44000160707364816,0.2969606866499588,0.42489777236721205,0,0.7884537958627033,0.6739698357212475,101000.0,161702.66953960166,161702.66953960166,101000.0000050163,1.6010165300950658,0.6246031700811283,79497.18060909167,273.15,326.7994776803338,425.28058588737423,381.5112002851579,1.1964103155055237,0.8970811575823786,361.0058975911456,0.2764151294067305,0.2764151294043919,0.27768631800631494,0.277686318021205,0.0012711886020590774,8160.630694673365,8160.630694626076
32,28.941145012141064,0.5415352588806069,0.44173519951492696,0.29808138854868693,0.4309694219360643,0,0.7991029145199631,0.6816293274945077,101000.0,163618.9690651512,163618.9690651512,101000.00000660983,1.6199897927242692,0.6172878400571805,78572.52868171509,273.15,328.3027028378346,427.08357907706574,382.088429362984,1.201913610975049,0.8946455637294298,360.57727571947225,0.2801492503608607,0.28014925035792854,0.2814415332404973,0.2814415332601863,0.0012922828830056739,8270.850881375069,8270.850881319418
33,29.846081364753147,0.5484969151073926,0.44322187091036075,0.2990866507206492,0.4369360363010482,0,0.8097520331772229,0.6891194844878542,101000.0,165550.71168035344,165550.71168035344,101000.0000086149,1.6391159572312222,0.6100849641989244,77611.83248509571,273.15,329.83193865322113,429.06097503171793,382.81919438366765,1.2075121312583605,0.8922256198093246,360.2427254892922,0.28375068303070283,0.2837506830269885,0.28506551707623395,0.2850655171020371,0.0013148340501993245,8381.071068076772,8381.07106801398
34,30.751107121875187,0.5551266997908356,0.4444366694666307,0.29997521343660566,0.4427664397262032,0,0.8204011518344827,0.6964018561017665,101000.0,167487.49514737015,167487.49514737015,101000.00001117923,1.6582920311620808,0.6030300944097982,76616.4067546919,273.15,331.3881149362491,431.2575021266174,383.74758901443886,1.2132092803816552,0.8898340020106372,360.04223253461146,0.2871804305469767,0.287180430542252,0.28851974476138037,0.2885197447950495,0.0013393142209226282,8491.291254778473,8491.291254711265
35,31.649209427791348,0.5613252308903822,0.4453478553422836,0.3007463514151716,0.44842001875685056,0,0.8310502704917425,0.7034250087998982,101000.0,169414.66001513443,169414.66001513443,101000.00001453471,1.6773728714369744,0.5961703668709191,75589.72558247732,273.15,332.97236972777176,433.7334943859497,384.9331890883153,1.2190092247035393,0.8874878100739659,360.03196787331586,0.29038708018317205,0.2903870801771848,0.29175344146261273,0.29175344150653637,0.001366361288599613,8601.511441480176,8601.511441414723
36,32.53058816792332,0.5669586702724857,0.44591380151443105,0.301400093582955,0.45384260670837906,0,0.8416993891490023,0.7101186372220939,101000.0,171311.3543733867,171311.3543733867,101000.00001910437,1.6961520234988783,0.5895697946498446,74538.97401773624,273.15,334.5861352045708,436.5723054798231,386.4584188363521,1.2249172074119379,0.8852105687547166,360.2927726291949,0.2933013942448491,0.2933013942373555,0.2946982471007914,0.2946982471584022,0.0013968528690373428,8711.731628181878,8711.731628133377
37,33.381251999390585,0.5718417779105112,0.446077748055552,0.30193746949211725,0.4589597431721544,0,0.852348507806262,0.7163839459847463,101000.0,173147.43852788574,173147.43852788574,101000.00002541895,1.714331074533522,0.5833178988042188,73477.79796338726,273.15,336.2312816861183,439.89264519549477,388.4408069030383,1.2309400757317164,0.8830354659155747,360.94461023759845,0.2958275435985439,0.2958275435894575,0.29725956916426943,0.29725956923954205,0.0014320255853593447,8821.95181488358,8821.951814895789
38,34.180620096084255,0.5757087793393364,0.4457583441536049,0.3023607052460322,0.463664935668067,0,0.862997626463522,0.7220769961172784,101000.0,174878.26091642206,174878.26091642206,100999.99999948038,1.7314679298655649,0.5775446271606645,72431.31139802621,273.15,337.91037517380784,443.8703786578685,391.05464062161025,1.2370872237737796,0.881010897379642,362.172536772465,0.29782803670340496,0.29782803670353597,0.29930171536624256,0.29930171536476274,0.0014736786626034842,8932.172001585284,8932.172001584135
